Frame number,6894
First frame,1
Point frequency,200
Analog frequency,1000

Time,Force.Fx1,Force.Fy1,Force.Fz1,Force.Fx2,Force.Fy2,Force.Fz2,accel.x,accel.y,accel.z,accel.x,accel.y,accel.z
s,N,N,N,N,N,N,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�
23.698,-23.2794,150.911,-1811.6,22.4274,-21.6196,-1.35739,-11.0336,21.2429,-8.00864,-2.31996,-4.23971,3.69205
23.699,-14.7686,154.464,-1796.23,18.0576,-18.9348,-1.16002,-11.0678,22.0712,-8.02532,-2.6766,-3.93603,3.66859
23.7,-4.87188,155.021,-1779.65,12.8905,-13.0324,-1.57257,-11.1833,22.9702,-8.03491,-3.01217,-3.65794,3.65543
23.701,5.3182,153.451,-1762.15,7.64531,-5.02365,-2.53319,-11.3613,23.9344,-8.02846,-3.3188,-3.39591,3.6528
23.702,14.7665,150.958,-1744.13,2.95266,3.87294,-3.95597,-11.5712,24.951,-7.99626,-3.58974,-3.14021,3.65915
23.703,22.6767,148.903,-1726.09,-0.711913,12.4735,-5.69404,-11.779,25.9997,-7.92792,-3.81942,-2.88199,3.67121
23.704,28.5795,148.571,-1708.5,-3.01442,19.5799,-7.50769,-11.954,27.0532,-7.81413,-4.00357,-2.61409,3.68453
23.705,32.3029,150.928,-1691.62,-3.87508,24.1032,-9.06243,-12.0742,28.0778,-7.65075,-4.13892,-2.33144,3.69474
23.706,33.8751,156.438,-1675.47,-3.5885,25.4151,-9.98824,-12.1292,29.0357,-7.44227,-4.22285,-2.03125,3.6988
23.707,33.4336,164.984,-1659.8,-2.64899,23.6146,-10.0463,-12.119,29.8889,-7.20146,-4.25317,-1.71296,3.69569
23.708,31.1949,175.907,-1644.28,-1.43065,19.4846,-9.31298,-12.0494,30.6028,-6.94651,-4.2281,-1.378,3.68606
23.709,27.4872,188.152,-1628.52,-0.0973067,14.1408,-8.14481,-11.927,31.1505,-6.69794,-4.14632,-1.02943,3.6714
23.71,22.7946,200.467,-1612.24,1.2899,8.60997,-6.93275,-11.7535,31.5167,-6.4758,-4.00729,-0.67142,3.6534
23.711,17.7489,211.637,-1595.23,2.68109,3.64272,-5.91989,-11.5236,31.7006,-6.29621,-3.8117,-0.308754,3.63367
23.712,13.0419,220.69,-1577.36,3.99444,-0.230099,-5.17548,-11.2248,31.7168,-6.16755,-3.56196,0.0537205,3.61349
23.713,9.29653,227.021,-1558.53,5.13261,-2.64282,-4.65372,-10.8412,31.5943,-6.0882,-3.26261,0.411445,3.59359
23.714,6.97305,230.442,-1538.63,6.10102,-3.48836,-4.31677,-10.3581,31.3732,-6.04656,-2.92026,0.76036,3.57394
23.715,6.35722,231.157,-1517.58,7.07919,-2.98306,-4.21737,-9.76724,31.0994,-6.02319,-2.54332,1.09717,3.55383
23.716,7.61608,229.712,-1495.37,8.29504,-1.51992,-4.43724,-9.07052,30.8194,-5.9947,-2.14168,1.41967,3.53222
23.717,10.8515,226.91,-1472.13,9.84831,0.508369,-4.98455,-8.28138,30.574,-5.93869,-1.72613,1.7267,3.50811
23.718,16.0912,223.684,-1448.1,11.6295,2.73974,-5.75371,-7.42416,30.3948,-5.8386,-1.3076,2.01791,3.48087
23.719,23.2196,220.955,-1423.57,13.2829,4.79704,-6.51317,-6.53134,30.3019,-5.68693,-0.896426,2.29345,3.45036
23.72,31.8882,219.472,-1398.84,14.2406,6.27757,-6.93657,-5.63917,30.3041,-5.48571,-0.501943,2.5539,3.41669
23.721,41.4772,219.704,-1374.1,13.9979,6.87551,-6.76424,-4.78256,30.3999,-5.24424,-0.132512,2.80019,3.37976
23.722,51.1702,221.796,-1349.45,12.5066,6.5734,-5.99315,-3.99021,30.5796,-4.97568,0.204564,3.03328,3.33907
23.723,60.1101,225.579,-1324.94,10.2084,5.64363,-4.85493,-3.28103,30.8274,-4.69402,0.503541,3.25408,3.294
23.724,67.5394,230.621,-1300.56,7.66998,4.4362,-3.62168,-2.66234,31.1239,-4.41198,0.760728,3.46341,3.24425
23.725,72.8805,236.315,-1276.32,5.29604,3.21307,-2.48083,-2.12988,31.4488,-4.14013,0.974544,3.66203,3.18989
23.726,75.7749,241.979,-1252.18,3.29972,2.12676,-1.52912,-1.66972,31.7836,-3.88678,1.14518,3.85074,3.13099
23.727,76.0975,246.955,-1228.01,1.75852,1.24862,-0.799619,-1.26132,32.1138,-3.65799,1.27409,4.03035,3.06708
23.728,73.9419,250.686,-1203.6,0.662751,0.594863,-0.284859,-0.880841,32.4299,-3.45679,1.36353,4.20156,2.99724
23.729,69.5956,252.78,-1178.64,-0.0462819,0.148063,0.0450654,-0.504028,32.7269,-3.28257,1.41656,4.36503,2.92076
23.73,63.5356,253.082,-1152.9,-0.448423,-0.126478,0.229383,-0.108719,33.0039,-3.13108,1.4372,4.52135,2.83784
23.731,56.4488,251.706,-1126.33,-0.626172,-0.269246,0.308008,0.322746,33.2629,-2.9952,1.43012,4.67103,2.74984
23.732,49.2172,249.02,-1099.05,-0.653713,-0.31923,0.316492,0.801271,33.5075,-2.86627,1.40017,4.81454,2.65909
23.733,42.8111,245.565,-1071.29,-0.591609,-0.309908,0.283635,1.32934,33.7426,-2.73545,1.35192,4.95239,2.56847
23.734,38.0952,241.946,-1043.32,-0.485367,-0.2676,0.230928,1.90069,33.9741,-2.59459,1.28956,5.08517,2.48091
23.735,35.6425,238.716,-1015.29,-0.366416,-0.21137,0.173092,2.50212,34.2075,-2.43632,1.21697,5.21339,2.39889
23.736,35.6719,236.278,-987.287,-0.254338,-0.15384,0.119202,3.11678,34.4471,-2.2541,1.13806,5.33757,2.32388
23.737,38.1063,234.813,-959.346,-0.159576,-0.102421,0.0740057,3.72772,34.6949,-2.04306,1.05691,5.45845,2.25628
23.738,42.6466,234.258,-931.502,-0.0860666,-0.0606469,0.0391969,4.32077,34.95,-1.80194,0.977578,5.57712,2.19555
23.739,48.7987,234.351,-903.822,-0.033541,-0.0293981,0.0145103,4.88658,35.2082,-1.53542,0.903925,5.6951,2.14065
23.74,55.8879,234.726,-876.404,0.000657529,-0.00792653,-0.00141334,5.42152,35.4627,-1.25546,0.839544,5.81421,2.0906
23.741,63.1114,234.999,-849.314,0.0202416,0.00536361,-0.0104001,5.9271,35.7056,-0.980051,0.787498,5.93636,2.04484
23.742,69.6204,234.806,-822.518,0.0290882,0.0123653,-0.0143271,6.40821,35.929,-0.729079,0.749801,6.06322,2.00311
23.743,74.6106,233.826,-795.889,0.0307066,0.0149167,-0.0148768,6.87076,36.1267,-0.518939,0.727093,6.19603,1.96523
23.744,77.4238,231.824,-769.316,0.027976,0.0146052,-0.0134192,7.31979,36.2939,-0.357651,0.71873,6.33539,1.93122
23.745,77.6592,228.717,-742.811,0.0230707,0.0126848,-0.0109812,7.75867,36.4263,-0.241909,0.723169,6.48133,1.90135
23.746,75.2696,224.583,-716.532,0.0174997,0.0100683,-0.00827024,8.18964,36.5191,-0.157154,0.738417,6.63335,1.87579
23.747,70.5918,219.608,-690.697,0.0122103,0.00736353,-0.00572556,8.61491,36.5659,-0.080933,0.762344,6.79077,1.85422
23.748,64.2724,214.029,-665.48,0.00771334,0.00493052,-0.00357986,9.0373,36.5589,0.0115979,0.792784,6.9528,1.83571
23.749,57.1028,208.102,-640.94,0.0042082,0.00294381,-0.00191937,9.46003,36.4902,0.142295,0.82747,7.11855,1.81906
23.75,49.8535,202.076,-617.034,0.00169119,0.00145058,-0.00073584,9.88602,36.354,0.326959,0.86402,7.28688,1.80323
23.751,43.2077,196.157,-593.668,4.23989e-05,0.000419095,3.23651e-05,10.3172,36.1483,0.574912,0.899976,7.45632,1.78774
23.752,37.7734,190.473,-570.74,-0.00091063,-0.000223925,0.000470187,10.754,35.8748,0.889609,0.932885,7.62524,1.77273
23.753,34.0756,185.113,-548.177,-0.00135001,-0.000566932,0.000665855,11.1943,35.538,1.26898,0.960482,7.79201,1.75872
23.754,32.4832,180.165,-525.947,-0.00144167,-0.000696552,0.000698968,11.6334,35.1441,1.70561,0.980997,7.95521,1.74641
23.755,33.1188,175.723,-504.073,-0.00132249,-0.000688031,0.000634672,12.0632,34.6998,2.1868,0.99336,8.11378,1.7366
23.756,35.8134,171.817,-482.603,-0.00109629,-0.000601101,0.000522036,12.473,34.2114,2.69461,0.99727,8.2672,1.72998
23.757,40.1176,168.358,-461.566,-0.000835535,-0.000479454,0.000395036,12.8505,33.6849,3.20683,0.993338,8.41566,1.72639
23.758,45.3479,165.155,-440.939,-0.000585995,-0.00035235,0.000274919,13.1838,33.1255,3.69986,0.983337,8.56007,1.72455
23.759,50.6663,161.991,-420.675,-0.000372657,-0.000237263,0.00017308,13.4622,32.5377,4.15242,0.970249,8.70189,1.72233
23.76,55.2176,158.684,-400.76,-0.000205567,-0.000142805,9.38925e-05,13.677,31.9256,4.54823,0.957926,8.84286,1.7172
23.761,58.3009,155.106,-381.265,-8.49904e-05,-7.14709e-05,3.7169e-05,13.8204,31.2936,4.87711,0.950482,8.98472,1.70656
23.762,59.4671,151.172,-362.337,-5.53151e-06,-2.1936e-05,1.24343e-07,13.8851,30.6469,5.13573,0.951595,9.1291,1.68802
23.763,58.4836,146.831,-344.146,4.0813e-05,9.15949e-06,-2.11894e-05,13.8642,29.9923,5.32874,0.963961,9.27755,1.65954
23.764,55.2407,142.075,-326.824,6.25929e-05,2.59458e-05,-3.09174e-05,13.7511,29.3385,5.46984,0.989123,9.43143,1.61961
23.765,49.7452,136.965,-310.403,6.76526e-05,3.25038e-05,-3.28245e-05,13.5403,28.6973,5.58159,1.02763,9.59197,1.56735
23.766,42.2103,131.669,-294.778,6.24958e-05,3.2399e-05,-3.00074e-05,13.2285,28.0841,5.693,1.07916,9.76019,1.50241
23.767,33.1207,126.472,-279.695,5.20799e-05,2.8476e-05,-2.48101e-05,12.8156,27.517,5.83544,1.1426,9.93704,1.42451
23.768,23.1965,121.73,-264.84,3.9882e-05,2.28254e-05,-1.88639e-05,12.3062,27.0161,6.0385,1.21629,10.1234,1.33318
23.769,13.2869,117.767,-249.979,2.81138e-05,1.68552e-05,-1.31961e-05,11.7116,26.6007,6.32608,1.2987,10.3202,1.22809
23.77,4.24595,114.759,-235.073,1.79958e-05,1.14131e-05,-8.36407e-06,11.0504,26.2868,6.71117,1.38936,10.5277,1.10988
23.771,-3.19212,112.678,-220.283,1.0033e-05,6.92341e-06,-4.58869e-06,10.3476,26.0849,7.18986,1.48928,10.7446,0.98139
23.772,-8.51777,111.309,-205.887,4.25849e-06,3.51662e-06,-1.87094e-06,9.63274,25.9984,7.73856,1.60105,10.9682,0.848968
23.773,-11.4808,110.341,-192.15,4.30741e-07,1.13861e-06,-8.53001e-08,8.93648,26.0215,8.31826,1.7285,11.1938,0.723118
23.774,-12.0403,109.464,-179.178,-1.82138e-06,-3.64383e-07,9.51524e-07,8.28778,26.1396,8.88576,1.87592,11.4156,0.61645
23.775,-10.2865,108.425,-166.852,-2.89909e-06,-1.18509e-06,1.4342e-06,7.71035,26.3282,9.40696,2.04635,11.6284,0.538128
23.776,-6.41363,107.042,-154.883,-3.17308e-06,-1.51566e-06,1.54072e-06,7.21988,26.5546,9.86594,2.23966,11.8287,0.487613
23.777,-0.773977,105.185,-142.995,-2.9523e-06,-1.52502e-06,1.41828e-06,6.82231,26.7799,10.2664,2.45117,12.0161,0.452437
23.778,6.05261,102.731,-131.102,-2.47337e-06,-1.34858e-06,1.17878e-06,6.51365,26.9621,10.6269,2.6713,12.1939,0.411411
23.779,13.275,99.5363,-119.381,-1.90312e-06,-1.08635e-06,9.00543e-07,6.28094,27.061,10.9726,2.88584,12.3689,0.340383
23.78,20.0352,95.4468,-108.208,-1.34836e-06,-8.0606e-07,6.33202e-07,6.10443,27.041,11.3268,3.07706,12.5496,0.21807
23.781,25.5994,90.3519,-97.9921,-8.68637e-07,-5.48805e-07,4.04001e-07,5.96063,26.8751,11.7019,3.22628,12.7444,0.0321721
23.782,29.4771,84.2664,-89.0085,-4.89258e-07,-3.35465e-07,2.24054e-07,5.82539,26.5464,12.0941,3.31787,12.9593,-0.214894
23.783,31.4359,77.3906,-81.2975,-2.12801e-07,-1.72809e-07,9.38804e-08,5.67602,26.049,12.4829,3.34342,13.1967,-0.504306
23.784,31.4568,70.1032,-74.6752,-2.84812e-08,-5.86862e-08,7.84405e-09,5.49218,25.3873,12.8388,3.30476,13.4548,-0.805887
23.785,29.667,62.8839,-68.8268,8.08896e-08,1.39255e-08,-4.25578e-08,5.25667,24.5741,13.1338,3.2151,13.7276,-1.08795
23.786,26.2764,56.2046,-63.4305,1.34128e-07,5.40135e-08,-6.64625e-08,4.95656,23.6267,13.3519,3.09809,14.0065,-1.32701
23.787,21.5497,50.4285,-58.2733,1.48747e-07,7.06223e-08,-7.22825e-08,4.58427,22.5645,13.4955,2.98494,14.2821,-1.51298
23.788,15.8458,45.7454,-53.3018,1.39417e-07,7.17516e-08,-6.70109e-08,4.13794,21.4071,13.5848,2.91023,14.5464,-1.64872
23.789,9.68154,42.1466,-48.5806,1.17431e-07,6.38464e-08,-5.59906e-08,3.62092,20.1748,13.6498,2.90691,14.7937,-1.74518
23.79,3.71325,39.4346,-44.1999,9.07894e-08,5.16891e-08,-4.29789e-08,3.04048,18.8898,13.7173,3.0012,15.0211,-1.81533
23.791,-1.40474,37.2615,-40.1946,6.46474e-08,3.85367e-08,-3.03737e-08,2.40606,17.5789,13.7975,3.20821,15.2284,-1.8693
23.792,-5.21089,35.1891,-36.4966,4.19094e-08,2.63801e-08,-1.9505e-08,1.7266,16.275,13.8749,3.52942,15.4168,-1.91267
23.793,-7.54341,32.7721,-32.9169,2.38395e-08,1.62455e-08,-1.09306e-08,1.00785,15.0173,13.9083,3.95265,15.5887,-1.94855
23.794,-8.50542,29.6606,-29.1751,1.0608e-08,8.48172e-09,-4.69746e-09,0.251782,13.8472,13.8408,4.45435,15.746,-1.98197
23.795,-8.35671,25.7015,-25.0126,1.73571e-09,3.0067e-09,-5.53682e-10,-0.541221,12.8017,13.6167,5.00386,15.8893,-2.02345
23.796,-7.42385,21.021,-20.3723,-3.57234e-09,-4.99649e-10,1.8948e-09,-1.36917,11.9056,13.1989,5.5693,16.0171,-2.08792
23.797,-6.04968,16.0342,-15.516,-6.1983e-09,-2.45606e-09,3.07665e-09,-2.22676,11.168,12.5807,6.12437,16.1251,-2.18802
23.798,-4.54544,11.2873,-10.9112,-6.9691e-09,-3.28807e-09,3.38935e-09,-3.10509,10.5798,11.7897,6.65431,16.2069,-2.32644
23.799,-3.13864,7.21236,-6.96276,-6.58139e-09,-3.37442e-09,3.16503e-09,-3.99194,10.1152,10.8813,7.15871,16.2546,-2.49378
23.8,-1.9556,4.00956,-3.86247,-5.5738e-09,-3.02175e-09,2.65871e-09,-4.87295,9.73722,9.9242,7.6502,16.2603,-2.67337
23.801,-1.04225,1.69007,-1.61945,-4.32995e-09,-2.45871e-09,2.05062e-09,-5.73408,9.40667,8.98189,8.14968,16.2178,-2.84908
23.802,-0.392855,0.154971,-0.13674,-3.09856e-09,-1.84186e-09,1.45651e-09,-6.56355,9.09227,8.09945,8.67984,16.1246,-3.01165
23.803,0.0273525,-0.74611,0.732046,-2.02115e-09,-1.2676e-09,9.41272e-10,-7.35146,8.77732,7.29873,9.25859,15.9825,-3.1618
23.804,0.26569,-1.17523,1.14428,-1.16071e-09,-7.86296e-10,5.32813e-10,-8.08713,8.46049,6.57962,9.89396,15.7978,-3.30993
23.805,0.371046,-1.28184,1.24486,-5.27619e-10,-4.15825e-10,2.34444e-10,-8.7561,8.15177,5.92424,10.5823,15.5799,-3.47265
23.806,0.387382,-1.19031,1.15428,-1.00715e-10,-1.53246e-10,3.49447e-11,-9.33809,7.86608,5.30417,11.3099,15.3401,-3.6669
23.807,0.350589,-0.995765,0.964576,1.56741e-10,1.5995e-11,-8.3924e-11,-9.80673,7.6169,4.69126,12.0572,15.0895,-3.90385
23.808,0.287636,-0.765193,0.740505,2.86078e-10,1.11393e-10,-1.42262e-10,-10.1317,7.41197,4.07007,12.8025,14.8378,-4.18585
23.809,0.217148,-0.541395,0.523388,3.26333e-10,1.52962e-10,-1.58842e-10,-10.2829,7.25147,3.44664,13.5261,14.5927,-4.50785
23.81,0.150731,-0.348174,0.336156,3.10571e-10,1.58625e-10,-1.49437e-10,-10.2363,7.12887,2.84718,14.2119,14.3598,-4.86186
23.811,0.0945733,-0.195571,0.188428,2.64481e-10,1.42969e-10,-1.26213e-10,-9.97799,7.03316,2.30726,14.8492,14.1436,-5.24183
23.812,0.0510101,-0.084514,0.0810264,2.06448e-10,1.16922e-10,-9.7813e-11,-9.50761,6.95151,1.85879,15.4326,13.9482,-5.64633
23.813,0.0198816,-0.0105856,0.0096153,1.48468e-10,8.80059e-11,-6.98222e-11,-8.83767,6.87176,1.52172,15.9609,13.7779,-6.07816
23.814,-0.000386088,0.0331816,-0.032589,9.74317e-11,6.08884e-11,-4.5404e-11,-7.99132,6.78495,1.30142,16.4365,13.6372,-6.54167
23.815,-0.011993,0.0543896,-0.052969,5.64715e-11,3.80378e-11,-2.59508e-11,-6.9989,6.68813,1.18897,16.8641,13.53,-7.03919
23.816,-0.0172366,0.0600985,-0.0583712,2.61882e-11,2.0365e-11,-1.16713e-11,-5.8944,6.58774,1.16317,17.2496,13.4593,-7.56869
23.817,-0.0181963,0.0562156,-0.054518,5.65405e-12,7.77625e-12,-2.0684e-12,-4.71264,6.50325,1.19409,17.5992,13.427,-8.1235
23.818,-0.0165787,0.0472809,-0.0458026,-6.82686e-12,-3.88391e-13,3.70118e-12,-3.48844,6.47114,1.24665,17.9184,13.4336,-8.69405
23.819,-0.013672,0.0365067,-0.0353309,-1.31896e-11,-5.03588e-12,6.5793e-12,-2.25799,6.54786,1.28318,18.2106,13.4782,-9.27063
23.82,-0.0103708,0.0259596,-0.0250978,-1.52762e-11,-7.10703e-12,7.45205e-12,-1.06184,6.80913,1.26589,18.478,13.5582,-9.84602
23.821,-0.00723627,0.0168005,-0.016222,-1.46555e-11,-7.45e-12,7.06767e-12,0.0529323,7.34164,1.16126,18.7215,13.67,-10.4173
23.822,-0.00457134,0.0095314,-0.0091848,-1.25519e-11,-6.7586e-12,6.00566e-12,1.03259,8.22532,0.945352,18.9416,13.8084,-10.9863
23.823,-0.00249411,0.00421565,-0.00404368,-9.84597e-12,-5.55526e-12,4.67921e-12,1.81884,9.5084,0.607906,19.1398,13.9674,-11.5588
23.824,-0.00100245,0.000656742,-0.000605676,-7.11544e-12,-4.2016e-12,3.35626e-12,2.35231,11.1828,0.153907,19.3189,14.1411,-12.1416
23.825,-2.52969e-05,-0.00146776,0.00144322,-4.69485e-12,-2.92381e-12,2.18905e-12,2.5771,13.1701,-0.397292,19.4839,14.3237,-12.7398
23.826,0.000539533,-0.00251425,0.00244917,-2.739e-12,-1.84322e-12,1.24489e-12,2.44599,15.3252,-1.0145,19.6415,14.5105,-13.3551
23.827,0.000799957,-0.00281617,0.00273553,-1.28088e-12,-1.00645e-12,5.34245e-13,1.92564,17.4598,-1.65833,19.7994,14.6982,-13.9862
23.828,0.000854313,-0.002654,0.00257404,-2.79596e-13,-4.11551e-13,3.38873e-14,1.00118,19.3783,-2.28569,19.965,14.8854,-14.6289
23.829,0.00078371,-0.00224434,0.0021743,3.43034e-13,-2.86841e-14,-2.95205e-13,-0.32028,20.916,-2.85505,20.1446,15.0736,-15.2773
23.83,0.000649678,-0.00174122,0.00168523,6.76802e-13,1.8478e-13,-4.95011e-13,-2.00807,21.9695,-3.33186,20.3421,15.2671,-15.9232
23.831,0.000495159,-0.00124436,0.00120312,8.06589e-13,2.74274e-13,-6.01809e-13,-4.00898,22.5111,-3.69246,20.5577,15.4739,-16.557
23.832,0.000347282,-0.000810324,0.00078249,8.03059e-13,2.82195e-13,-6.40791e-13,-6.25115,22.5868,-3.92543,20.7884,15.7042,-17.1692
23.833,0.000220856,-0.000464166,0.000447355,7.18589e-13,2.45166e-13,-6.23105e-13,-8.64971,22.301,-4.03079,21.0288,15.9693,-17.7509
23.834,0.000121835,-0.000209803,0.000201332,5.86699e-13,1.93391e-13,-5.44761e-13,-11.1126,21.7911,-4.0179,21.2733,16.2793,-18.2957
23.835,5.03773e-05,-3.85421e-05,3.58769e-05,4.23728e-13,1.51193e-13,-3.87112e-13,-13.5455,21.2003,-3.9019,21.5171,16.6409,-18.7993
23.836,3.28629e-06,6.45195e-05,-6.35289e-05,2.31898e-13,1.37998e-13,-1.19022e-13,-15.8561,20.6516,-3.69882,21.7575,17.0571,-19.2603
23.837,-2.41805e-05,0.000116083,-0.000113108,3.30839e-15,1.69133e-13,2.98848e-13,-17.9583,20.2305,-3.42138,21.9938,17.5261,-19.6794
23.838,-3.70896e-05,0.00013189,-0.000128127,-2.75218e-13,2.55966e-13,9.06931e-13,-19.7768,19.9785,-3.07782,22.2271,18.0425,-20.0603
23.839,-4.00896e-05,0.000125254,-0.000121485,-6.16324e-13,4.04996e-13,1.73592e-12,-21.2516,19.8966,-2.67332,22.4598,18.5972,-20.4093
23.84,-3.70347e-05,0.000106507,-0.00010318,-1.02507e-12,6.15623e-13,2.79135e-12,-22.3417,19.9577,-2.21167,22.6953,19.1789,-20.7336
23.841,-3.08628e-05,8.30329e-05,-8.03506e-05,-1.49046e-12,8.76474e-13,4.03304e-12,-23.0266,20.1205,-1.69603,22.9372,19.7755,-21.0405
23.842,-2.36346e-05,5.96396e-05,-5.76414e-05,-1.97543e-12,1.16034e-12,5.3495e-12,-23.3069,20.3431,-1.12935,23.1895,20.3751,-21.3366
23.843,-1.66609e-05,3.90829e-05,-3.77082e-05,-2.40583e-12,1.41804e-12,6.52862e-12,-23.2019,20.5912,-0.514977,23.456,20.9672,-21.6269
23.844,-1.06651e-05,2.26083e-05,-2.17475e-05,-2.65937e-12,1.57206e-12,7.2277e-12,-22.7469,20.8435,0.142738,23.7403,21.5433,-21.9141
23.845,-5.94658e-06,1.04447e-05,-9.97452e-06,-2.55645e-12,1.51107e-12,6.94858e-12,-21.9889,21.0912,0.837991,24.0455,22.0975,-22.1996
23.846,-2.52514e-06,2.20899e-06,-2.01509e-06,-1.85611e-12,1.08758e-12,5.02651e-12,-20.9831,21.3359,1.56303,24.3742,22.6266,-22.4831
23.847,-2.57627e-07,-2.78907e-06,2.79877e-06,-2.61595e-13,1.21171e-13,6.45256e-13,-19.7884,21.5854,2.30775,24.7294,23.1299,-22.7631
23.848,1.07581e-06,-5.33416e-06,5.22371e-06,2.55869e-12,-1.58871e-12,-7.10531e-12,-18.4628,21.8492,3.05967,25.1153,23.609,-23.0363
23.849,1.71297e-06,-6.17237e-06,5.97676e-06,6.92765e-12,-4.23646e-12,-1.91096e-11,-17.0593,22.1361,3.80441,25.5374,24.066,-23.2982
23.85,1.87364e-06,-5.93903e-06,5.66641e-06,1.30858e-11,-7.96556e-12,-3.60237e-11,-15.623,22.4514,4.52679,26.0029,24.5034,-23.5447
23.851,1.74116e-06,-5.13009e-06,4.76659e-06,2.10803e-11,-1.28014e-11,-5.79708e-11,-14.1897,22.7972,5.21236,26.5189,24.9231,-23.7743
23.852,1.45615e-06,-4.10179e-06,3.61838e-06,3.06119e-11,-1.85588e-11,-8.4121e-11,-12.7858,23.1717,5.84921,27.0918,25.326,-23.9905
23.853,1.11809e-06,-3.08626e-06,2.4481e-06,4.08415e-11,-2.47247e-11,-1.12159e-10,-11.4283,23.5706,6.42932,27.7255,25.7123,-24.2018
23.854,7.91104e-07,-2.21405e-06,1.3929e-06,5.01643e-11,-3.0322e-11,-1.37667e-10,-10.1258,23.9873,6.94911,28.4208,26.0804,-24.4205
23.855,5.11547e-07,-1.53764e-06,5.27968e-07,5.5977e-11,-3.37695e-11,-1.53486e-10,-8.88045,24.4146,7.40903,29.1739,26.4276,-24.6592
23.856,2.9562e-07,-1.05236e-06,-1.08302e-07,5.44796e-11,-3.2763e-11,-1.49171e-10,-7.68956,24.8456,7.81251,29.9769,26.7486,-24.9291
23.857,1.46093e-07,-7.13148e-07,-4.93383e-07,4.05784e-11,-2.42183e-11,-1.10734e-10,-6.54718,25.274,8.16466,30.8174,27.0359,-25.2386
23.858,5.76059e-08,-4.47132e-07,-6.05184e-07,7.98624e-12,-4.33438e-12,-2.0919e-11,-5.44552,25.6951,8.47133,31.6796,27.28,-25.593
23.859,2.04328e-08,-1.62897e-07,-4.1279e-07,-5.03564e-11,3.11482e-11,1.39632e-10,-4.3759,26.1052,8.73888,32.5452,27.4705,-25.9948
23.86,2.27892e-08,2.41802e-07,1.25916e-07,-1.41388e-10,8.64035e-11,3.8992e-10,-3.32973,26.5019,8.97436,33.3934,27.597,-26.4433
23.861,5.18967e-08,8.71746e-07,1.05897e-06,-2.70398e-10,1.64591e-10,7.44385e-10,-2.29929,26.8835,9.18595,34.201,27.6498,-26.9348
23.862,9.4083e-08,1.82295e-06,2.42643e-06,-4.38711e-10,2.6645e-10,1.20654e-09,-1.27858,27.2496,9.38294,34.9426,27.6215,-27.4621
23.863,1.34231e-07,3.16592e-06,4.23679e-06,-6.4048e-10,3.88358e-10,1.76015e-09,-0.263794,27.601,9.57494,35.5925,27.5066,-28.014
23.864,1.54922e-07,4.92123e-06,6.4331e-06,-8.58599e-10,5.19859e-10,2.35805e-09,0.746301,27.9392,9.76995,36.1269,27.3023,-28.5743
23.865,1.35661e-07,7.0261e-06,8.84886e-06,-1.05992e-09,6.40774e-10,2.90899e-09,1.75023,28.2663,9.9721,36.5272,27.0092,-29.1226
23.866,5.26149e-08,9.29175e-06,1.11558e-05,-1.19029e-09,7.18205e-10,3.26399e-09,2.74375,28.5854,10.1802,36.782,26.6314,-29.6357
23.867,-1.20614e-07,1.13537e-05,1.28084e-05,-1.17022e-09,7.03948e-10,3.2046e-09,3.72046,28.9,10.3878,36.888,26.1771,-30.0895
23.868,-4.1061e-07,1.26203e-05,1.29931e-05,-8.92636e-10,5.33177e-10,2.43677e-09,4.67296,29.2124,10.5848,36.8503,25.6587,-30.4618
23.869,-8.39531e-07,1.2229e-05,1.05981e-05,-2.24742e-10,1.25596e-10,5.96015e-10,5.59409,29.5236,10.7595,36.6811,25.0923,-30.7335
23.87,-1.41767e-06,9.02576e-06,4.22205e-06,9.83515e-10,-6.09346e-10,-2.72917e-09,6.4778,29.8318,10.901,36.3999,24.4968,-30.8904
23.871,-2.13271e-06,1.58889e-06,-7.749e-06,2.88106e-09,-1.76126e-09,-7.94665e-09,7.31946,30.1341,11.0016,36.0327,23.8925,-30.9245
23.872,-2.9356e-06,-1.1674e-05,-2.69644e-05,5.58399e-09,-3.39952e-09,-1.53734e-08,8.11575,30.4277,11.0584,35.6114,23.2986,-30.8347
23.873,-3.72347e-06,-3.23227e-05,-5.47922e-05,9.12721e-09,-5.54398e-09,-2.51028e-08,8.86426,30.7109,11.0737,35.1729,22.7315,-30.627
23.874,-4.32108e-06,-6.1537e-05,-9.18274e-05,1.33972e-08,-8.12416e-09,-3.68193e-08,9.56311,30.9839,11.0553,34.7566,22.2028,-30.3133
23.875,-4.46345e-06,-9.95916e-05,-0.000137197,1.80457e-08,-1.09271e-08,-4.95626e-08,10.2109,31.2485,11.0145,34.4021,21.7183,-29.911
23.876,-3.78443e-06,-0.000145131,-0.000187653,2.23888e-08,-1.35364e-08,-6.14491e-08,10.8066,31.5084,10.9641,34.1453,21.2768,-29.4417
23.877,-1.81765e-06,-0.000194244,-0.000236496,2.52999e-08,-1.52676e-08,-6.93807e-08,11.35,31.7687,10.9158,34.0149,20.8714,-28.9295
23.878,1.9809e-06,-0.000239388,-0.000272403,2.51168e-08,-1.51127e-08,-6.87887e-08,11.8411,32.0362,10.8769,34.0294,20.4894,-28.3988
